id,comment,pagination-url
1617732668-13058,"Máy nước nóng lúc chạy lúc không, đến đêm cuối cùng mới được thay máy khác để tắm nước nóng.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=150;rows=25
1617732655-12911,"Bữa sáng ngon. Địa điểm thuận lợi, gần trung tâm.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=75;rows=25
1617732651-12900,điều hoà chạy hơi ồn,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=50;rows=25
1617732655-12919,"Sạch sẽ, đồ ăn ngon, nhân viện thân thiện",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=75;rows=25
1617732691-13275,"Buffet breakfast ngon , đầy đủ.
địa điểm tiện nghi để đi đến phố cổ hội an ( 5p đi bộ ) khách sạn có xe đạp nên rất ok.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=300;rows=25
1617732664-13025,"Vị trí tiện lợi, nhân viên rất nhiệt tình và free xe đạp đi khắp Hội An luôn",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=125;rows=25
1617732695-13334,"Địa điểm khá yên tĩnh, thuận lợi đi lại.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=325;rows=25
1617732691-13270,"Chúng tôi ăn tại nhà hàng của khách sạn lúc 19h30. Độ 30 phút sau mới có người đến hỏi gọi món, tôi phải đến tận quầy để gọi 3 gỏi cuốn ko thịt heo ( tôi đã nhắc kỹ 3 lần là ko cho thịt heo:() và một pizza. 30 phút sau chiếc Pizza tới, đồ đông lạnh :(! 2 món còn lại thêm 30 phút vẫn chưa có.... người phục vụ đến và nói ko thể làm gỏi cuốn tôm thịt. Tôi đành gọi nem và cố gắng giải thích chỉ cần bỏ thịt heo và để tôm vào. Họ nói đc nhưng 30 phút sau vẫn chưa có món. Khi món nem tới thì vẫn có thịt heo dù họ khẳng định là ko.... khi thanh toán thì họ ko tính món nem nhưng ko một lời xin lỗi. Chúng tôi trả tiền đồ uống và pizza rất nhỏ và rất đắt.  
Chúng tôi đến quầy lễ tân để thắc mắc nhưng họ mặc kệ. Quả thực khách sạn này là một sự xấu hổ cho du lịch Việt Nam. Chúng tôi sẽ đổi khách sạn khác và ko bao giờ trở lại đây.
C était bruyant aucune règle.  Un groupe d espagnol est arrivé,  ils occupaient la piscine avec une très forte musique ainsi que le bar.  Personne à la réception pour dire de se calmer. 1 nuit mais pas plus. Nous sommes restés 3 jours et pas 1 seule fois nous avons pu aller dans la piscine qui été occupé par ce grand groupe.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=300;rows=25
1617732675-13121,Hồ bơi và phòng rất đẹp,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=200;rows=25
1617732659-12962,Không gian phòng hơi chật,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=100;rows=25
1617732659-12956,đồ ăn sáng chưa ngon lắm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=100;rows=25
1617732664-12997,Máy lạnh nóng.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=125;rows=25
1617732698-13359,Bể bơi hơi nhỏ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=350;rows=25
1617732695-13322,"Ks khá gần phố cổ, giá cả hợp lý, yên tĩnh",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=325;rows=25
1617732675-13149,"Phòng thoáng mát, sạch sẽ ạ. View nhìn ra ngoài rất đẹp, đầy đủ tiện nghi. Sẽ quay lại đây nếu có dịp ghé hội an ạ.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=200;rows=25
1617732651-12898,"Có thể do mình book phòng đôi loại rẻ chăng mà được sắp xếp vào phòng tầng 4 cạnh cầu thang và thang máy, phía trên là nhà bếp và phòng ăn. Nói chung là ồn everytime :))) Hết tiếng khách phòng khác gọi nhau lại đến tiếng thang máy lên xuống. Vào nhà vệ sinh thì là tiếng nước dội mạnh và lục đục bát đĩa. Nếu bạn muốn 1 kì nghỉ thong thả thì hãy chọn phòng loại sang :))) hoặc yêu cầu tránh phòng gần thang máy.
Điều thứ 2 là bữa sáng của khách sạn không có thay đổi theo ngày. Theo đánh giá của mình thì cần cố gắng đầu tư 1 số món đặc trưng của VN và Hội An thay là toàn bánh mì, salad kiểu Âu. (có thể khách sạn ở Đà Nẵng của mình chuẩn bị bữa sáng tuyệt quá nên đến Phố Hội mình hơi khó tính :)))",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=50;rows=25
1617732679-13178,Bồn rửa mặt bị xuống nước chậm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=225;rows=25
1617732679-13185,"Mình để quên một túi đồ ở khách sạn sau khi check out, sau khi đi ra quán ăn cách khách sạn khoảng 5km mới nhớ ra, mình điện cho Lễ tân theo số để bàn ghi trên hoá đơn thanh toán. Bạn Loan Lễ tân đã xin số điện thoại add zalo để gửi mình ảnh túi đồ xác nhận, sau khi xác nhận xong, bạn í đã thuê grab bike để gửi túi đồ đó cho mình tại quán ăn, sau đó bạn đó còn gọi điện lại cẩn thận hỏi xem mình đã nhận được túi đồ chưa. Bạn Loan Lễ tân rất có trách nhiệm.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=225;rows=25
1617732679-13179,"Khách sạn gần trung tâm, đáng giá tiền và nhân viên nhiệt tình. Highly recommend",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=225;rows=25
1617732691-13286,"Không gian yên ắng. Nhân viên thân thiện.
Có đủ xe đạp để mượn.
Không gian đẹp.
Phòng sạch đẹp.
Giường êm.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=300;rows=25
1617732668-13043,"Khách sạn đẹp, có bể bơi thoáng mát, giường thoải mái, nhân viên House Keeping vui vẻ thân thiện",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=150;rows=25
1617732672-13103,"Máy lạnh hư , phải đổi phòng . 
Nhân viên lễ tân ko được thân thiện",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=175;rows=25
1617732672-13081,"Máy điều hoà quá cũ, cửa gỗ cũng cũ- nên thay cái mới thì sẽ ok hơn",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=175;rows=25
1617732664-13009,May lanh bị yếu nên chạy được có 1 ngăn vì vậy phòng rất nóng. ☹️,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=125;rows=25
1617732698-13360,"Phòng nghỉ sạch sẽ , nhân viên thì nice vô cùng luôn , đặc biệt là chị Mai Thi , trời ơi người Hội An luôn đáng yêu như thế mà . 
Mình book 1 phòng 4 người , view phòng thì bình thương , nhưng phòng rất sạch sẽ, cũng khá rộng rãi , buffet sáng cũng đc nhiều món nữa . Nói chung mọi thứ đều rất nice , nếu có dịp quay lại thì mình sẽ quay lại với Ks .",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=350;rows=25
1617732647-12855,"Khách sạn sát trung tâm, chạy xe đạp 5 phút đến trung tâm phố cổ (mượn xe đạp miễn phí tại khu để xe của khách sạn). Phòng tiện nghi, sạch sẽ, có ban công view vườn cây xanh mát, yên tĩnh. Nhân viên thân thiện, nhiệt tình. Buffet sáng khá ngon.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=25;rows=25
1617732651-12880,"Bữa sáng buffet nhiều món phục vụ được nhiều khẩu vị khác nhau, các món nhìn chung là ổn, có cà phê",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=50;rows=25
1617732659-12978,Nước hồ bơi làm cả nhà bị đau mắt,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=100;rows=25
1617732685-13262,"Hồ bơi đẹp, phòng sạch sẽ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=275;rows=25
1617732668-13045,"Sạch sẽ và chuyên nghiệp , nhân viên rất thân thiện .",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=150;rows=25
1617732682-13225,Khung cảnh vintage,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=250;rows=25
1617732668-13059,"Phòng sạch, bồn tắm thoải mái, bể bơi đẹp, nhân viên nhiệt tình, bữa sáng ngon",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=150;rows=25
1617732685-13238,Sự thân thiện của Nhân viên,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=275;rows=25
1617732655-12938,"NHÂN VIÊN VUI VẺ, CHỊ LOAN LỄ TÂN THÂN THIỆN, CHỊ QUẢN LÝ NHÀ HÀNG ĂN SÁNG DỄ MẾN",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=75;rows=25
1617732647-12845,"Khách sạn decor rất đẹp đúng chất Hội An, sang trọng, ấm cúng.
Nhân viên thân thiện, nhiệt tình hỗ trợ.
Vị trí gần khu phố cổ, rất tiện di chuyển.
Đang mùa dịch nên giá rất tốt cho một phòng đẹp như vậy.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=25;rows=25
1617732651-12886,"Phòng hơi cũ, cách âm không tốt. Bữa sáng ko thay đổi và không ngon lắm.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=50;rows=25
1617732647-12835,"Thoải mái , phòng sạch sẽ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=25;rows=25
1617732647-12828,Bể bơi nhỏ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=25;rows=25
1617732668-13063,Không gian đẹp thoải mái. Tôi thik nhất là ban công view đẹp,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=150;rows=25
1617732672-13097,"Vị trí tốt, phòng sạch sẽ, nhân viên nhiệt tình, thức ăn sáng phong phú",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=175;rows=25
1617732679-13169,"Điều hòa yếu, chưa đủ mát. Nước sinh hoạt có cặn do khách sạn đóng cửa lâu, phải xả nước cũ đi mới đỡ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=225;rows=25
1617732682-13192,"Mình thích dịch vụ của khách sạn, nhân viên nhiệt tình chu đáo đặc biệt là bạn Trâm Sale",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=374c9f544da5db45a832b6558762b4ef;cc1=vn;dist=1;pagename=vanloi;r_lang=vi;srpvid=a66e6a29ac7401f9;type=total&;offset=250;rows=25
